X20241116.OAPS.3_BC15	X20241116.OAPS.4_BC35	X20241123.OAPS.5_BC14	X20241123.OAPS.5_BC16	X20241123.OAPS.5_BC30	X20241123.OAPS.5_BC33	X20241215.OAPS.3_BC11	X20241215.OAPS.3_BC24	X20241215.OAPS.4_BC16	X20241215.OAPS.4_BC25	X20241215.OAPS.5_BC18	X20241215.OAPS.5_BC20	X20241215.OAPS.6_BC21	X20241215.OAPS.6_BC23	L1.1.BC1	L1.1.BC10	L1.1.BC9	L2.2.BC2	L2.2.BC6	L3.3.BC3	L3.3.BC4	L3.3.BC5	L4.4.BC1	L4.4.BC7	L4.4.BC8
ENSG00000122026.11|2196|RPL21|protein_coding	479.974485527935	586.199336863289	407.060572996975	407.060572996975	663.16568790288	649.52032224174	370.704033713861	403.092642644512	681.087261758897	708.445517823509	633.91404680327	657.023910680238	628.212365434972	668.175636883118	403.434092194543	634.717065261545	396.143676905179	611.834122982172	459.877734700411	408.695741355938	666.569079465913	629.063209627072	434.72989469508	386.203111281935	712.607409663986
ENSG00000124172.10|5081|ATP5F1E|protein_coding	573.628043679727	283.64484041772	423.203386949681	437.348187458253	425.105014397932	425.105014397932	374.099074471677	371.931506767543	484.262977374751	424.848718696998	394.073184928085	458.906365727982	429.049582913023	496.378934753154	419.985570952845	422.828374639545	425.454882516396	429.9195645975	426.736099634148	435.928725525409	414.687763678876	438.274966306021	436.410726510459	436.24242557566	422.475150881152
ENSG00000124614.16|2302|RPS10|protein_coding	245.840590148454	806.811990521516	580.562506494456	594.714159843021	469.767607976441	460.456101640482	583.75287836999	537.397056557156	462.534166511474	482.820727705083	459.485793295748	406.999234065211	508.719424669367	513.17904364781	637.204861044841	458.963572267111	553.206989766121	485.240869016707	601.083518195635	592.305270119365	443.621324581859	430.225606643118	639.929071736529	559.39373784435	446.998636883952
ENSG00000124942.14|19466|AHNAK|protein_coding	105.360252920766	208.006216306328	37.1537042733741	37.1537042733741	280.604543438303	271.31276616303	80.9295795134157	80.3958839584312	309.616776927322	243.140466596677	266.850579088847	272.532175723139	254.047550358995	244.485922853485	14.4188559197538	294.558938885576	22.9772699609039	264.46566650067	31.2091767187139	34.2089579186954	295.659964139729	271.910370301624	20.2506907827936	24.9707762482539	326.305175823488
ENSG00000125691.14|5905|RPL23|protein_coding	515.094569834857	1008.51498815189	787.212636386772	829.61913649652	700.021952507757	728.499879685924	846.435710965987	766.983394755941	667.643543881767	746.195681361733	712.282725119963	714.904805232957	724.295333808119	731.189568928798	859.978364949923	675.148988492047	766.907591268565	728.739818127037	752.651318615022	798.746455235114	809.915286436691	679.472398891868	879.443020339443	807.354156828434	665.404594813913
ENSG00000126247.11|3100|CAPNS1|protein_coding	620.454822755623	208.006216306328	406.260214799694	476.42037953433	411.988394143324	370.726342374264	429.423460818456	432.24132781801	381.0942964208	393.857122372087	381.638472832187	419.495875593001	389.114586735645	374.377624686905	432.12620381175	381.540350144241	438.282914473393	392.629381770369	429.386275123978	433.191424852814	400.614331811157	378.642370578033	439.535665219469	464.75922181421	385.754767681574
ENSG00000130255.13|2271|RPL36|protein_coding	257.547284917428	762.68945978987	0	0	0	0	583.753746617542	466.598364612227	427.7713778354	817.406969285344	768.593189864131	551.967763596263	455.803611929948	663.387678512955	316.238522674458	190.288224468322	198.888944163609	370.769014184131	280.079887275796	297.805888546364	361.672548129056	126.962119217051	404.465923009717	236.34492738405	367.456841123352
ENSG00000131143.10|4816|COX4I1|protein_coding	81.9468633828181	233.219091010126	105.26890610492	105.26890610492	207.184343102806	212.100916286872	123.782952605614	97.1877580004564	195.709144212037	218.312215845561	219.214374032618	195.1799608565	210.522075367283	197.38748576667	104.024940306312	197.27498216638	100.714604098846	218.45150643301	105.319828487265	122.155092530165	203.976786897199	216.715052329194	115.103731498969	109.189566527434	191.536512920554
ENSG00000131469.15|2026|RPL27|protein_coding	257.547284917428	384.49633923291	0	0	0	0	291.876873308771	371.271817003278	427.7713778354	754.966159131603	371.696706573637	347.815303088056	657.552751636647	716.295898271657	269.920759252441	678.069306908247	281.759337565113	460.956071688379	262.417191681827	372.928094666167	339.972195241313	444.367417259679	451.29881935821	164.413862528035	1065.62483925772
ENSG00000133112.17|7183|TPT1|protein_coding	643.868212293571	2010.72675762784	1385.68026781775	1385.68026781775	1258.54868742586	1272.80489926399	1446.1057597858	1318.80510339166	1245.52740308704	1165.08203383586	1198.35767623254	1269.33674255543	1198.21328705795	1501.6367114182	1478.09370996821	1243.3208227724	1296.70140158091	1268.13720970649	1390.80193344956	1316.50900065844	1271.1598165605	1199.39685303454	1591.64121613757	1363.18331645207	1244.49746097832
ENSG00000133606.11|5843|MKRN1|protein_coding	374.614232607168	277.341621741771	0	0	0	0	350.252247970525	647.217086397606	153.997696020744	374.644860922449	327.597097319138	824.171044273871	358.665137256353	525.012334528658	589.353610438762	233.170077869634	546.944596449925	150.31176250708	797.34454395632	482.928467913022	1034.3834876491	872.864569617227	310.80013031273	719.310648560153	542.436289277329
ENSG00000134419.15|6679|RPS15A|protein_coding	573.628043679727	762.68945978987	689.607787465751	671.27133876966	671.401464261346	634.387675384024	718.117694899134	633.613489173969	631.245258960261	657.962196786893	645.461632329128	644.474217479985	692.209705169328	645.348915705685	676.482913288733	628.195162054364	685.319426185347	673.906557324662	734.496772505718	678.952953906138	638.727800207839	633.408028981853	707.044405162736	669.863099035601	640.855499223938
ENSG00000136149.6|612|RPL13AP25|processed_pseudogene	257.547284917428	264.735184389872	0	0	0	0	272.418415088186	290.99682954311	444.882232948816	522.232230376748	151.198660301141	234.397269472385	308.850534859637	415.126031952892	175.688068152477	176.887645280412	49.7222360409023	60.1247050028321	123.638869157784	270.976529217862	282.104587540664	68.771147909236	229.906945710786	133.586263304028	192.477392969375
ENSG00000136929.13|2192|HEMGN|protein_coding	280.960674455376	176.490122926582	0	0	0	0	525.378371955787	280.962456110589	205.330261360992	266.792552475078	258.297711347782	355.376505329101	358.665137256353	130.235617867574	568.590475111651	814.755214624929	1237.53120812912	581.205481694043	860.425599649066	627.807008286929	672.710939520044	423.207064056837	719.523589354128	92.4827976720197	369.206635604892
ENSG00000136938.9|1870|ANP32B|protein_coding	187.307116303584	157.580466898734	0	0	0	0	252.959956867601	321.099949840673	136.886840907328	170.293118601113	151.198660301141	143.662842579849	174.351108388505	146.515070101021	717.126750913291	278.732047108528	3386.63674367479	2896.00662430308	2455.11468756171	3278.54770994285	4933.21355648032	1565.8661370103	702.493445227403	436.724322340093	1331.59360045177
ENSG00000136942.15|1535|RPL35|protein_coding	245.840590148454	743.779803762022	410.878773322921	425.019772297607	574.428435210424	565.123939240494	336.040321382735	372.407930239754	663.512709810649	589.905658746757	618.118015501783	552.791418449066	561.21904496495	593.4507003162	429.545600740329	563.839678425206	380.047221712921	561.337346302333	426.568938744874	401.960550830866	614.37884770084	534.12903165251	457.256546949785	415.070980904584	575.249555234464
ENSG00000137076.21|9876|TLN1|protein_coding	433.147706452038	384.49633923291	0	0	0	0	350.252247970525	115.395294473992	376.438812495152	238.410366041559	308.697264781495	113.41803361567	194.276949347191	146.515070101021	463.177634220166	643.227801019681	182.314865483308	511.059992524073	580.345712373271	367.562222800467	585.90952796907	417.916975756127	263.967233964236	750.138247784159	426.949853495704
ENSG00000137154.13|2696|RPS6|protein_coding	550.214654141779	951.78602006835	674.678563149707	656.353336981143	854.883822053104	813.554799861799	688.522741310844	657.372546828768	792.553671248911	794.260363454154	856.707012927922	816.366945408226	841.382322746735	862.403736094499	669.614137391225	823.462035724006	651.898320464732	840.677286034579	659.314166321517	743.807692750427	819.011227259636	781.49250772429	672.838863105561	677.875488303575	843.277575610132
ENSG00000137460.10|6597|FHDC1|protein_coding	35.120084306922	252.128747037974	105.112111369828	105.112111369828	180.173844650687	185.112809420146	98.8819983284109	113.221072708791	174.409978089961	169.7230500119	226.582318531816	174.252423350834	165.434696583914	164.908973971544	89.2421839446567	151.464599290123	143.926178507379	155.221299354944	103.783824414825	119.977145442144	163.726910799953	213.132424367458	100.912726334669	109.39888109001	196.723949470439
ENSG00000137818.12|3252|RPLP1|protein_coding	351.20084306922	1701.86904250632	849.583807469291	863.733873581556	1179.96901687443	1208.47628943419	818.105526057568	816.132304682322	1227.58554002933	1340.0819770152	1216.85435020417	1134.99330059578	1161.8229377326	1197.37337367511	869.448888885468	1178.36531365979	841.586839708178	1172.61347649249	843.760327491811	873.363607665473	1241.45909511866	1177.44755555872	853.655520347777	853.503548997485	1196.66322722198
ENSG00000138326.21|7829|RPS24|protein_coding	632.161517524597	573.59289951139	581.671437600461	581.671437600461	623.519474480244	614.234208638669	560.420666890245	565.052974765041	611.136203655001	615.106907413544	619.352809718923	661.330256460626	623.111862929468	633.019836207395	592.304476421088	627.62205868533	591.341553829212	638.254627296841	579.458668874043	574.254733979132	596.962038789571	611.144225990981	604.867803495328	585.130632886359	612.681392708369
ENSG00000140264.21|9185|SERF2|protein_coding	269.253979686402	699.657273030377	460.741440230045	474.888793979997	499.265992168176	499.265992168176	409.070503867108	463.192740235751	457.436200945205	558.331743016604	513.78136763241	534.763058608534	469.688305586196	551.444462443504	460.420775763366	491.340588172087	491.061107423226	517.719163354598	461.615570447122	465.760634375284	512.690529300725	482.661081468885	449.067356722283	472.387954335977	498.394643747213
ENSG00000140836.17|22347|ZFHX3|protein_coding	6977.19008230851	2880.57093490885	5205.93537385779	5549.20493250411	4700.51818506896	4322.56811610037	5322.58821448733	5269.48631113342	4534.44732093594	4458.86471818918	4563.28041519519	4655.49617079003	4448.01652612254	4439.86229750609	5333.92684145314	4534.67061289993	5311.32522987151	4532.73080985635	5309.16948054076	5305.40559606621	4534.65251906821	4533.79799688264	5309.27798480466	5308.60441241798	4533.45035226166
ENSG00000140988.16|2388|RPS2|protein_coding	585.334738448701	1021.12142550379	826.28541363265	821.995971563818	752.725537786842	809.608534624105	811.468601391525	799.118710526434	773.578576359353	812.544485278214	802.506380824397	743.268571789671	789.541657906665	771.763753596181	830.017493937753	752.762327738649	807.995215119462	725.033071665053	866.61556106375	809.629353247797	796.355931537664	782.3034884373	836.566218723128	891.648443988951	764.198230300216
ENSG00000141867.19|13884|BRD4|protein_coding	245.840590148454	289.94805909367	266.467939780195	266.467939780195	271.874246863854	262.655351162789	265.032990358762	290.15881532133	270.955469261994	259.180749607585	280.789645724213	249.679088045245	256.4173752435	260.791203884843	274.197864749082	272.85645934818	267.371385117593	262.311672492552	268.657915454559	265.841074224594	259.181288319019	263.938558355859	271.879123441123	271.996601697066	268.990642363743
ENSG00000142534.7|1409|RPS11|protein_coding	831.175328597155	1670.35294912658	1206.74603788431	1235.04228309985	1279.08689632469	1269.77771314592	1108.02789116022	1149.86210536593	1245.36270298641	1287.70190853244	1327.32828178384	1295.03347573987	1342.21010323421	1389.69319105426	1271.62420720991	1268.43593623949	1187.53174381832	1269.14146784628	1196.9655457322	1212.25964045129	1286.09846532032	1255.22734091958	1263.03687904074	1230.7323451338	1272.64642748568
ENSG00000142541.18|3228|RPL13A|protein_coding	667.281601831519	1336.28235930126	1224.87089377874	1224.87089377874	774.490820203534	779.433093910752	1196.77289590088	1103.43148068512	976.097395164451	722.848238947465	781.248503972566	772.804632601414	748.890110733916	731.453535230037	1343.21888317368	699.644167220555	1065.54657903395	659.305583146391	1190.96349111181	1250.55539602574	760.754943896143	625.395818433283	1553.86812005719	1214.7556497209	912.883216034326
ENSG00000142669.15|876|SH3BGRL3|protein_coding	152.187031996662	958.0892387443	528.366643773594	528.366643773594	591.270056804432	572.647147286982	521.326025882654	544.36526516799	542.857022957298	616.238481606116	554.864747561739	544.249975738726	559.775024339262	641.887460206067	566.96863579746	622.118848027155	524.859360436947	546.580404621944	499.887244138459	517.035320667482	548.333980283845	572.333391598457	548.953854550915	556.338998237084	570.807563712438
ENSG00000142676.14|2659|RPL11|protein_coding	327.787453531272	1210.21798578227	443.041423431013	456.935535534053	1081.95611846708	1081.95611846708	495.382673536073	438.248984070232	1068.69460185107	1173.2307420449	1092.46102391047	1033.46151573285	1097.13455632323	1112.02274377702	404.502731620682	1055.79431603819	387.822787709701	1116.31022711372	417.139026546787	493.246330446319	1317.95508575773	1044.83665705834	422.763518599485	410.619437278221	1063.54026175143
ENSG00000142937.12|2781|RPS8|protein_coding	1580.40379381149	1745.99157323797	1576.9801153345	1576.9801153345	1720.211231029	1738.8400328909	1615.89225968828	1596.38627323991	1744.70408469578	1727.39289667984	1732.12229911326	1728.60386804364	1745.98284325727	1726.38458733504	1585.8234960809	1740.26018220091	1580.42441618359	1757.48946219828	1597.17650584197	1583.75454659888	1737.29609226187	1717.966590744	1595.47538485774	1586.87669256007	1725.27349943216
ENSG00000143546.10|891|S100A8|protein_coding	187.307116303584	554.683243483542	166.731128258332	179.346711167839	565.822118374271	565.822118374271	177.415547429664	147.156495611284	608.145667067383	567.367740188659	589.501015268244	539.200812947749	582.850716163387	604.127762529106	154.459923719217	564.223976889693	158.801182693105	574.918151386426	154.940784925302	154.86656271956	568.141865868011	654.236874315064	154.538558238244	162.323065263231	568.695588148783
ENSG00000143549.21|15156|TPM3|protein_coding	316.080758762298	378.19312055696	228.599657043382	224.332138364272	487.015097391578	450.049081097904	292.962302975282	258.672128031291	467.353933489026	443.969037822689	470.493156150273	443.225446443748	450.926033681911	452.40528595502	203.570242451703	468.346611813717	217.35527856082	497.612328645038	214.72944242563	241.024801945052	511.898438621347	500.628835189753	188.324267904315	200.349059102216	450.442123855205
ENSG00000143947.15|2941|RPS27A|protein_coding	351.20084306922	579.896118187339	364.57807910913	390.298020988819	537.441843013839	567.842533109996	366.33209831667	372.716716983625	535.47048733172	544.656456238253	538.864952332197	601.5886608995	567.469074593032	545.98398864541	388.04767890331	533.746910950758	379.733159309589	542.976739589157	366.744250401523	370.676202160852	560.161666204173	569.353640482159	397.944867952007	378.67242623014	545.397611708758
ENSG00000144713.13|3714|RPL32|protein_coding	819.468633828181	1121.97292431898	1012.38466683636	1040.66454570096	912.558012117771	908.193849972095	1106.20661788496	950.527455363465	833.832230513993	980.106052669263	865.414489007518	849.989753851796	936.36234169497	995.680139304258	1049.59648421377	931.003613186654	988.632532022204	900.110498426733	999.138670680475	1020.78454091461	877.445051897229	893.285374595963	1058.8641451515	1109.82181239213	907.89182194334
ENSG00000145335.17|6202|SNCA|protein_coding	1638.93726765636	163.883685574683	632.212207799841	632.212207799841	1065.83908146577	1307.79136981766	672.076434377599	825.218231825317	1058.55974802596	1181.95224824048	1040.53961120152	1063.88933315672	1063.81540992649	1148.0776168043	668.860560709031	1075.63494471854	717.618178178992	1128.81187298935	724.927341662852	701.692374568953	1100.60919036202	1123.64480198403	645.41284760694	675.346253137335	1114.42372042559
ENSG00000145425.10|2280|RPS3A|protein_coding	468.26779075896	920.269926688604	739.942718901141	754.092407650314	637.268540701437	642.211583187501	879.662526395445	721.486942386846	685.408616237502	571.617123155547	651.352946170611	599.829350514213	636.906052482062	570.921924758892	725.890470194156	603.812996430358	777.468857262655	662.452611300256	737.773972380375	741.480070277311	616.592054930525	642.279463766873	775.253698500895	763.282463477543	644.638985374182
ENSG00000145592.14|8040|RPL37|protein_coding	585.334738448701	655.534742298731	561.452604355397	590.500786887793	659.124654994125	659.124654994125	561.937139903822	546.658956804935	669.49280779784	697.318027385258	684.684183787111	656.364567274494	682.439149302777	689.85969417086	578.77810146449	677.032639333122	570.036000381787	664.176260823994	567.179466203359	564.711957780187	663.520227170949	686.919553956963	571.983403137872	563.329409824238	667.058469354615
ENSG00000147403.18|4602|RPL10|protein_coding	1416.51006704586	1651.44329309873	1416.92564309359	1434.11749580712	1628.62907830397	1617.31718127498	1422.0633024237	1422.43255201406	1623.40858247273	1633.40488532353	1628.76994853048	1615.80260768984	1636.5410541112	1667.44206968881	1439.27033856989	1665.64858935289	1427.25972084104	1636.75441019153	1416.74532670055	1424.56279316835	1618.5259541772	1617.17602871951	1431.30008431326	1433.27154025619	1648.55392111559
ENSG00000147454.14|7996|SLC25A37|protein_coding	831.175328597155	743.779803762022	707.705721230621	707.705721230621	854.222725926607	868.468422736671	642.053229602146	809.916242811935	797.019654514099	839.100811287613	791.457576066235	899.631531486641	844.186163966972	988.601219182953	701.57800448627	854.981319077265	717.202895437252	878.881121748242	723.838948529179	698.457926238609	845.733547940582	912.402106966628	685.92065718128	706.85220346893	854.047193534479
ENSG00000147604.14|2700|RPL7|protein_coding	327.787453531272	504.257494075947	444.490393402581	472.741001410626	370.661889719412	375.596413655461	450.931201025459	449.954891608175	337.355861309023	429.235758553972	377.67863974789	353.913919264766	392.485836855536	359.43117808176	441.178448563861	360.504457646556	459.269162046637	361.600633847862	487.050595015184	477.738438158714	393.38811871605	374.186948196801	447.508472614468	466.656320613128	353.130071780853
ENSG00000148303.17|2238|RPL7A|protein_coding	105.360252920766	705.960491706326	307.340720703881	307.340720703881	495.909306368987	510.162551336022	315.258807247513	340.295051010054	489.984024761817	496.539706500863	482.720739039822	474.716137841633	526.990478612379	517.291409812222	299.264245368966	490.237006699783	278.117204228966	607.328223583231	294.690359804967	305.095720960573	487.495009102232	474.165481127144	322.027503456992	326.831618266605	476.063593422449
ENSG00000149273.15|5859|RPS3|protein_coding	257.547284917428	1241.73407916202	676.567773556067	676.567773556067	807.498423236792	836.006415969964	649.516889097879	703.291934627927	769.436333106549	813.46982444802	811.255988255178	819.577207256279	834.481644374814	865.367093197286	672.611941183786	816.235437134079	675.153927016823	795.236050321096	672.841918441252	677.923689423204	803.175633401072	828.368564532133	694.958105156768	714.254774013067	812.826059712935
ENSG00000149311.20|39184|ATM|protein_coding	222.427200610506	107.154717491139	-316.909557766487	-130.37860486732	502.837374267278	690.375062166113	-67.2687375332214	-56.2811517215169	482.552841385062	439.419220299421	449.819926203987	494.578415787026	438.367271155182	429.997560026298	-144.303524359742	463.305821777804	-147.045751300041	482.441364027972	-139.283713142782	-148.433611096731	466.749199013349	468.347999442044	-138.562879392065	-149.167573796931	463.526675742139
ENSG00000149806.11|1548|FAU|protein_coding	117.06694768974	787.902334493668	331.631969300985	345.778377016288	557.14842330859	576.340270706151	338.154132241266	336.799598724154	524.528483081176	629.433442574601	512.173713979508	594.164477448439	545.548477121047	597.304472507462	343.772620571157	574.062538651907	331.116052056333	577.022176335156	330.545874318948	347.931469560302	553.992236369927	544.568151003482	351.780818687541	328.397939874932	572.203526612203
ENSG00000150867.14|5106|PIP4K2A|protein_coding	632.161517524597	359.283464529112	518.842873950388	532.971520878619	455.894118309303	470.12617862931	500.643343360562	551.283646360224	444.125826266008	463.473940422177	481.559077022369	477.991321309253	433.985900863054	475.479063930299	530.152546540467	466.642808980507	537.912178191722	462.340757255946	531.368629852728	530.053586911026	451.59054712236	454.878439779986	512.867781841163	530.087768175947	474.623275666191
ENSG00000150991.15|3898|UBC|protein_coding	351.20084306922	491.651056724049	372.114155493462	372.114155493462	476.521237209918	458.39074024747	393.651084065412	384.403125813122	508.817565006227	450.235639790831	437.929809800708	466.475236137976	462.828025217765	446.007170708156	369.987825083488	475.53643662898	359.104074406226	463.851978976846	358.75487857451	375.26148999629	465.228460858323	467.629175634574	398.356169332776	384.653176739007	470.929038586591
ENSG00000156026.14|4533|MCU|protein_coding	4167.58333775475	642.928304946833	3081.87013856192	2985.6935832442	2537.57468475777	1311.5008810282	2862.37917494106	3144.51978253488	1848.43409144587	1807.23517686588	1870.98369011365	1934.00938574611	1811.77667646133	1804.98711736929	2899.42795444014	1905.44375812211	2898.25389097991	1904.60215767438	2900.95614806215	2903.59592899111	1911.87070985664	1906.59556734122	2898.65814468451	2898.13244207713	1907.01980034235
ENSG00000156482.11|3987|RPL30|protein_coding	210.720505841532	365.586683205062	374.129029905684	388.267996560521	193.640896459317	198.580193296357	420.136432239093	308.29851015341	156.049708194059	176.299530824029	198.387839874918	162.141215484762	239.490893725451	243.780780785401	425.615821528079	197.082339182541	364.854048966402	183.892464943172	365.505937456152	356.64390739603	152.485057189859	189.138986861847	500.030985192848	365.278099337662	170.45787419892
ENSG00000156508.19|10063|EEF1A1|protein_coding	1299.44311935612	3044.45462048353	2524.38823726131	2552.68996460583	1809.45073582936	1795.77221527293	2623.10683437427	2422.84689499333	1865.53493987771	1765.70090896764	1777.62705436145	1770.14094179571	1813.97008508169	1730.88478256815	2454.19911479746	1726.74729704939	2881.33323405604	1700.06161008483	2642.92854661894	2381.8976306842	1764.54230603189	1745.38251173883	2544.87773873886	2657.69903475873	1789.75844485093
ENSG00000156650.14|32495|KAT6B|protein_coding	152.187031996662	126.064373518987	0	0	0	0	136.209207544093	265.910895961807	325.106247154904	351.939111775634	201.598213734854	204.152460508207	132.008696351297	175.004111509553	122.981647706734	144.726255229428	546.944596449925	330.685877515576	222.045316038469	257.561849553612	354.439097166475	52.9008830071047	221.391873647424	113.034530488024	131.234586115483
ENSG00000157514.17|4766|TSC22D3|protein_coding	245.840590148454	132.367592194936	146.557526302979	95.9057970618921	328.513032260495	225.519247934444	173.479689678545	198.132833308382	206.251815297699	217.542986351214	253.871162838548	231.820177996872	220.619533884415	225.680982277761	133.36337222382	241.883706930706	134.024287906722	246.133793376011	135.46672793388	140.157339255883	238.196122648644	235.945595603069	140.17893474758	137.975187573743	238.993679661116
ENSG00000158710.15|2262|TAGLN2|protein_coding	105.360252920766	932.876364040502	449.729677347552	492.124246173671	598.893105218459	543.103539644527	494.858690055166	471.553712105998	571.370644551533	543.07747604204	561.882334779433	548.903559779624	571.212762039713	577.530349258311	485.284041313718	564.583040325507	466.047453595786	556.232124692585	488.725387132785	459.303531087905	573.168971742397	556.726982674347	463.844629622864	462.782469945777	573.815938265263
ENSG00000158856.18|4473|DMTN|protein_coding	152.187031996662	100.851498815189	99.8203792768196	113.823213382133	156.156666929424	137.729494459681	107.148090816509	96.9239688185652	115.969776349675	155.59798299788	158.99043293723	153.046202507435	121.392392741735	184.560134165606	109.310196777723	149.757159648012	102.645246816946	158.739143843389	111.935238359553	100.017998993984	134.167585938802	143.589671287567	96.3214796276619	117.871156102315	146.96170940958
ENSG00000159023.22|19993|EPB41|protein_coding	737.521770445363	390.799557908859	643.309851716934	758.363372605122	444.767875948883	436.93340494099	708.607552462758	781.824690935576	400.079926845115	407.49370799519	423.230967746913	427.832336006829	405.744924975225	441.524787743069	693.485395801927	447.542986981921	686.049687958185	434.275684332042	681.19203624863	683.447486452269	439.287715616319	444.829735672261	685.237193902918	688.858501003411	449.749801624026
ENSG00000161016.18|2159|RPL8|protein_coding	280.960674455376	995.908550799996	500.656112244556	500.656112244556	776.138858917965	771.770672547853	479.42631418475	557.637057667318	764.467678976653	803.209835834567	734.408416494329	749.358321179104	746.83153553607	814.869407945645	515.453049724533	767.746059375255	472.171058495911	848.109042823586	514.675549175663	496.098746937188	784.08413212791	695.503273729626	527.589481783275	488.935465381761	775.438685026377
ENSG00000161960.16|5199|EIF4A1|protein_coding	210.720505841532	359.283464529112	258.583439207941	258.583439207941	314.185746924771	304.888685333605	249.315542807108	264.571254336131	418.16540961233	292.706338415713	298.485808188603	298.999382700426	280.472745975531	277.256966456464	262.337201816187	310.564801566599	265.015309319424	310.148885638404	265.20927465235	266.45322475865	313.046583196096	297.323884501592	253.516237959637	256.957473153353	307.604070252409
ENSG00000161970.15|2476|RPL26|protein_coding	222.427200610506	731.173366410124	644.314808220127	644.314808220127	320.195649412908	301.579556183518	576.761908914408	610.013595673529	284.772379502614	281.939582292485	310.016315195103	356.346145432956	354.263020652359	310.565282245245	751.623473601043	229.215867639406	584.971266357107	326.458460711658	685.811474107438	623.161353493613	261.423318942877	247.827431640854	807.128320541715	602.481515783646	310.990688819293
ENSG00000162244.12|2011|RPL29|protein_coding	35.120084306922	523.167150103795	164.315774551081	164.315774551081	386.240348130403	400.486250169705	196.482317482374	168.481671037099	370.423716219542	378.347583120315	386.405191061268	393.371497940521	396.171802701961	412.48486581109	151.839050987783	386.00195304654	149.968513825691	454.60133755895	163.928038550535	147.156309404969	367.248271758313	384.12545155174	184.611917567448	157.531596004412	406.146499123892
ENSG00000162434.13|12620|JAK1|protein_coding	163.893726765636	94.5482801392401	99.0770704345462	135.789787881648	154.335991622119	141.728011366243	113.585414405327	131.197309797721	146.308910720293	143.881539557511	143.728194642218	131.161091552986	137.13699364164	126.068055003219	120.110404413795	136.87154587648	125.920270377801	135.42709632477	112.856373084789	119.585498772847	135.493472617493	142.399495702268	125.736173934922	115.480606859254	140.326191008346
ENSG00000162722.9|5170|TRIM58|protein_coding	760.935159983311	132.367592194936	444.944952711407	444.944952711407	452.915128132791	443.60303376218	412.142605143676	500.558084602388	386.114944635207	417.497088161417	420.423296992807	479.84204835703	479.166640126016	468.362756454969	424.499474676457	431.932325553904	465.498069387546	458.151142316906	452.71173089836	446.087639539253	462.385555188685	470.4807623747	430.305331558294	440.408779501183	424.0067861827
ENSG00000163041.13|3826|H3-3A|protein_coding	327.787453531272	510.560712751897	0	0	0	0	116.750749323508	145.498414771555	222.441116474408	175.969555887817	195.29826955564	325.131696364922	338.739296297667	337.79863384402	309.849865650731	270.691699595782	232.037101524211	561.163913359766	179.150198167401	367.562222800467	329.122018797441	275.084591636944	464.071427453254	51.3793320400109	299.214856343301
ENSG00000163374.20|5001|YY1AP1|protein_coding	854.588718135103	750.083022437972	819.70672130779	830.700197843155	756.111376813573	789.33320378101	851.024541359368	865.927676431823	748.986221904339	755.736955950223	779.488833598722	751.418182261391	755.74422511851	761.163589825414	833.599915608554	769.01587622017	843.721557729259	758.019369998756	843.192468549539	834.463454892543	776.578162825628	774.965491992437	825.940216278527	823.406178099749	771.789326537885
ENSG00000163631.17|3431|ALB|protein_coding	222.427200610506	100.851498815189	99.2849167704309	127.437774635527	198.032128722641	226.39104896121	98.2861033025931	96.3916647161945	308.66612722404	159.10764639934	217.78800037772	214.110584433692	186.695061159121	225.436240322762	102.795926948946	206.304232974463	116.097596103189	210.544031099731	102.791724360894	116.331667218634	206.728597363076	247.226955748706	108.884644539149	100.898524652573	204.079961377513
ENSG00000163682.17|4938|RPL9|protein_coding	491.681180296909	472.741400696201	0	0	0	0	758.879870602804	285.979642826849	718.655914763472	403.027047355968	522.895366874778	468.794538944771	729.783925111885	443.615073361424	313.044194162595	527.982820003655	309.382802032281	280.581956679883	638.380283610598	555.367738099975	350.822371685184	222.18370862984	434.268675231485	375.06912389208	533.68731686963
ENSG00000164587.13|5082|RPS14|protein_coding	561.921348910753	958.0892387443	655.021494120203	696.379597539421	801.940770570783	885.26241142901	602.270239132281	744.495972978714	777.061167630744	911.983243120262	870.253782205126	815.418848855652	802.636940130499	877.369154824533	681.718340675223	824.788653571501	681.746392281032	827.179622974218	705.594575413898	680.825325799846	816.100227226781	848.142530251867	685.609356264183	680.086905122635	843.385819734611
ENSG00000164609.10|4769|SLU7|protein_coding	421.441011683064	264.735184389872	302.9970433822	344.893345376032	380.391090927632	348.513855152873	327.79800639711	314.841060964211	346.252324920668	339.223627313163	386.413244222219	402.209329124554	343.822846083332	347.207254371258	323.071247382527	355.896789041737	322.762277992166	363.437383645052	326.978600294455	327.457750338216	362.681207520223	355.033622052122	335.698202482244	324.326261139277	355.240515585446
ENSG00000164733.22|10541|CTSB|protein_coding	491.681180296909	119.761154843037	270.682751678616	270.682751678616	339.002615363655	343.946256360216	281.150503631422	289.881979614408	339.254976041186	313.296095942727	367.175667011112	317.155188862082	325.975352223302	333.169427323368	271.395357931872	326.558535543476	269.073692544348	350.867426104415	273.620546400913	273.343709963833	337.449312960636	338.076300057304	267.647609592404	275.492336367224	341.878950490024
